,sy_snum,sy_pnum,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
3381,1,1,349.0,11.562,-10.796,13.442,0.13699999999999998,-0.13699999999999998,11.479,0.02,-0.02,13.4921,0.00022799999999999999,-0.00022799999999999999
3382,1,1,680.54,12.022,-12.022,13.812,0.08,-0.08,11.978,0.026,-0.026,13.4921,0.00022799999999999999,-0.00022799999999999999
3383,1,1,888.0269999999998,12.022,-12.022,13.626,0.092,-0.092,12.16,0.021,-0.021,13.4921,0.00022799999999999999,-0.00022799999999999999
3384,1,1,1141.08,23.9,-22.94,13.36,0.13699999999999998,-0.13699999999999998,11.903,0.024,-0.024,13.2638,0.000213,-0.000213
3385,2,1,310.301,9.603,-9.378,13.906,0.114,-0.114,11.584,0.021,-0.021,13.3288,0.000242,-0.000242
3386,1,1,786.091,9.603,-9.378,13.5,0.103,-0.103,12.182,0.023,-0.023,13.3288,0.000242,-0.000242
3387,1,1,991.214,15.856,-15.376,13.658,0.069,-0.069,11.683,0.02,-0.02,13.5186,0.000206,-0.000206
3388,1,1,850.242,11.318,-11.029000000000002,13.358,0.092,-0.092,11.89,0.022,-0.022,13.2686,0.000223,-0.000223
3389,1,1,557.7869999999998,4.8095,-4.8095,13.885,0.13699999999999998,-0.13699999999999998,12.113,0.016,-0.016,13.687,0.000218,-0.000218
3390,1,1,969.918,15.6765,-15.6765,13.807,0.057,-0.057,12.186,0.023,-0.023,13.7625,0.000217,-0.000217
3391,1,1,781.582,8.592,-8.411,13.335,0.069,-0.069,12.095,0.02,-0.02,13.2945,0.000229,-0.000229
3392,1,1,1063.58,17.525,-17.525,13.988,0.114,-0.114,11.583,0.011,-0.011,13.7694,0.00024700000000000004,-0.00024700000000000004
3393,1,1,1318.05,36.985,-36.985,14.031,0.057,-0.057,12.574000000000002,0.023,-0.023,13.9601,0.000221,-0.000221
3394,1,1,1173.57,21.235,-21.235,13.944,0.172,-0.172,12.589,0.021,-0.021,14.0305,0.000346,-0.000346
3395,1,1,451.794,3.1815,-3.1815,14.026,0.126,-0.126,12.089,0.016,-0.016,13.7654,0.00020800000000000001,-0.00020800000000000001
3396,1,2,1087.87,19.57,-19.57,14.067,0.126,-0.126,12.611,0.026,-0.026,13.9345,0.00023799999999999998,-0.00023799999999999998
3397,1,2,1087.87,19.57,-19.57,14.067,0.126,-0.126,12.611,0.026,-0.026,13.9345,0.00023799999999999998,-0.00023799999999999998
3398,1,1,636.03,7.848,-7.848,14.027,0.195,-0.195,12.44,0.023,-0.023,13.9145,0.000259,-0.000259
3399,1,1,513.748,4.503,-4.427,13.556,0.114,-0.114,12.036,0.019,-0.019,13.3936,0.000195,-0.000195
3400,1,4,303.728,2.708,-2.661,10.922,0.008,-0.008,9.806,0.017,-0.017,10.9656,0.000386,-0.000386
3401,1,4,303.728,2.708,-2.661,10.922,0.008,-0.008,9.806,0.017,-0.017,10.9656,0.000386,-0.000386
3402,1,4,303.728,2.708,-2.661,10.922,0.008,-0.008,9.806,0.017,-0.017,10.9656,0.000386,-0.000386
3403,1,4,303.728,2.708,-2.661,10.922,0.008,-0.008,9.806,0.017,-0.017,10.9656,0.000386,-0.000386
3404,1,1,884.378,3.5355,-3.5355,13.825,0.08,-0.08,12.144,0.022,-0.022,14.1242,0.017417,-0.017417
3405,1,1,509.408,3.5355,-3.5355,14.233,0.13699999999999998,-0.13699999999999998,12.27,0.018000000000000002,-0.018000000000000002,13.9621,0.00021099999999999998,-0.00021099999999999998
3406,1,1,394.55,2.154,-2.131,13.618,0.08,-0.08,11.737,0.014,-0.014,13.4353,0.000273,-0.000273
3407,1,2,595.634,4.566,-4.497,13.498,0.114,-0.114,11.793,0.011,-0.011,13.3461,0.000233,-0.000233
3408,1,2,595.634,4.566,-4.497,13.498,0.114,-0.114,11.793,0.011,-0.011,13.3461,0.000233,-0.000233
3409,1,1,974.124,15.821,-15.331,13.762,0.126,-0.126,12.158,0.024,-0.024,13.6614,0.000185,-0.000185
3410,1,1,752.562,9.1025,-9.1025,13.568,0.069,-0.069,12.214,0.02,-0.02,13.4641,0.00025499999999999996,-0.00025499999999999996
3411,1,1,890.352,20.856,-20.856,15.549,0.183,-0.183,13.503,0.033,-0.033,15.337,0.000426,-0.000426
3412,1,1,1691.88,79.05,-72.41,15.404000000000002,0.15,-0.15,13.761,0.027000000000000003,-0.027000000000000003,15.319,0.00038700000000000003,-0.00038700000000000003
3413,1,1,388.384,5.092,-4.965,16.44,0.2,-0.2,12.627,0.027000000000000003,-0.027000000000000003,15.491,0.000504,-0.000504
3414,1,1,722.64,15.132,-14.535,15.758,0.103,-0.103,13.353,0.026,-0.026,15.5655,0.000472,-0.000472
3415,1,1,1202.96,37.295,-37.295,15.29,0.115,-0.115,13.621,0.045,-0.045,15.1474,0.000705,-0.000705
3416,1,1,568.431,9.063,-8.788,15.559,0.172,-0.172,13.033,0.023,-0.023,15.2644,0.000392,-0.000392
3417,1,1,534.788,10.055,-9.697,16.016,0.229,-0.229,13.231,0.042,-0.042,15.8003,0.000606,-0.000606
3418,1,1,815.637,21.6475,-21.6475,15.598,0.057,-0.057,13.201,0.034,-0.034,15.3741,0.0004440000000000001,-0.0004440000000000001
3419,1,1,1063.09,35.35,-33.18,15.880999999999998,0.069,-0.069,13.903,0.051,-0.051,15.8686,0.00056,-0.00056
3420,1,1,1210.12,43.1,-40.28,15.663,0.275,-0.275,13.952,0.047,-0.047,15.499,0.000434,-0.000434
3421,1,1,612.8380000000002,12.066,-11.616,15.612,0.126,-0.126,13.214,0.035,-0.035,15.4019,0.000625,-0.000625
3422,1,1,1508.71,59.33,-55.07,15.422,0.103,-0.103,13.807,0.041,-0.041,15.3405,0.000434,-0.000434
3423,1,1,2302.45,154.27,-136.4,15.362,0.172,-0.172,13.519,0.047,-0.047,15.3616,0.00043499999999999995,-0.00043499999999999995
3424,1,1,784.618,17.067999999999998,-16.369,15.365,0.149,-0.149,13.533,0.035,-0.035,15.2931,0.000681,-0.000681
3425,1,1,2063.41,147.43,-129.4,15.742,0.026,-0.026,14.198,0.086,-0.086,15.4817,0.000504,-0.000504
3426,1,1,1131.19,70.63,-62.92,16.172,0.172,-0.172,14.155,0.065,-0.065,16.1723,0.0007830000000000001,-0.0007830000000000001
3427,1,1,939.744,18.25,-17.58,15.162,0.046,-0.046,13.315,0.039,-0.039,15.0268,0.0005110000000000001,-0.0005110000000000001
3428,1,1,1168.26,43.81,-40.8,15.491,0.332,-0.332,13.769,0.054000000000000006,-0.054000000000000006,15.3578,0.00046100000000000004,-0.00046100000000000004
3429,1,1,1033.93,21.795,-21.795,15.513,0.229,-0.229,13.497,0.047,-0.047,15.1312,0.000325,-0.000325
3430,1,1,918.21,22.254,-21.242,15.592,0.183,-0.183,13.669,0.048,-0.048,15.5056,0.00041500000000000017,-0.00041500000000000017
3431,1,1,342.254,3.293,-3.232,15.569,0.057,-0.057,12.394,0.026,-0.026,15.1272,0.000439,-0.000439
3432,1,1,665.68,13.6185,-13.6185,15.605,0.08,-0.08,13.195,0.037000000000000005,-0.037000000000000005,15.3356,0.000522,-0.000522
3433,1,1,295.196,2.8065,-2.8065,17.15,0.2,-0.2,12.628,0.027000000000000003,-0.027000000000000003,15.8791,0.000942,-0.000942
3434,1,1,1954.08,109.21,-98.45,15.504,0.057,-0.057,13.686,0.039,-0.039,15.297,0.00040199999999999996,-0.00040199999999999996
3435,1,1,1826.15,85.25,-78.1,15.161,0.115,-0.115,13.26,0.034,-0.034,15.0614,0.000424,-0.000424
3436,1,1,922.244,25.397,-24.094,15.771,0.13699999999999998,-0.13699999999999998,13.692,0.05,-0.05,15.5291,0.00047599999999999997,-0.00047599999999999997
3437,2,3,144.166,0.436,-0.434,10.077,0.004,-0.004,8.588,0.022,-0.022,9.93355,0.00031299999999999996,-0.00031299999999999996
3438,2,3,144.166,0.436,-0.434,10.077,0.004,-0.004,8.588,0.022,-0.022,9.93355,0.00031299999999999996,-0.00031299999999999996
3439,2,3,144.166,0.436,-0.434,10.077,0.004,-0.004,8.588,0.022,-0.022,9.93355,0.00031299999999999996,-0.00031299999999999996
3440,1,1,1492.48,54.79,-51.12,15.321,0.28600000000000003,-0.28600000000000003,13.764,0.057,-0.057,15.2152,0.000357,-0.000357
3441,1,1,686.923,11.227,-10.878,15.584,0.103,-0.103,13.172,0.035,-0.035,15.2271,0.00037200000000000004,-0.00037200000000000004
3442,1,1,1979.25,104.85,-95.0,15.556,0.149,-0.149,13.478,0.042,-0.042,15.1172,0.00043799999999999997,-0.00043799999999999997
3443,1,1,1023.07,30.1905,-30.1905,15.072,0.092,-0.092,13.358,0.037000000000000005,-0.037000000000000005,15.0008,0.000388,-0.000388
3444,1,1,1731.27,89.345,-89.345,15.695,0.126,-0.126,13.828,0.049,-0.049,15.5793,0.00040899999999999997,-0.00040899999999999997
3445,1,1,938.715,30.934,-30.934,15.186,0.057,-0.057,13.307,0.037000000000000005,-0.037000000000000005,15.0191,0.0004,-0.0004
3446,1,1,1490.94,67.81,-62.26,16.02,0.126,-0.126,13.917,0.057,-0.057,15.5242,0.0004480000000000001,-0.0004480000000000001
3447,1,1,633.66,11.675999999999998,-11.267,15.695,0.343,-0.343,13.216,0.034,-0.034,15.3943,0.000542,-0.000542
3448,1,1,1357.75,61.62,-56.58,15.805,0.115,-0.115,13.924,0.066,-0.066,15.7323,0.000454,-0.000454
3449,1,1,1131.73,50.56,-46.47,15.938,0.13699999999999998,-0.13699999999999998,13.714,0.051,-0.051,15.592,0.000452,-0.000452
3450,1,2,730.625,7.6555,-7.6555,13.866,0.092,-0.092,12.234000000000002,0.026,-0.026,13.712,0.000192,-0.000192
3451,1,2,730.625,7.6555,-7.6555,13.866,0.092,-0.092,12.234000000000002,0.026,-0.026,13.712,0.000192,-0.000192
3452,1,1,1665.31,116.04,-102.07,15.701,0.081,-0.081,14.106,0.07400000000000001,-0.07400000000000001,15.6723,0.000502,-0.000502
3453,1,1,279.115,3.434,-3.353,16.6,0.2,-0.2,12.492,0.025,-0.025,15.8385,0.0006940000000000001,-0.0006940000000000001
3454,1,1,991.336,34.354,-32.163000000000004,15.675999999999998,0.126,-0.126,13.702,0.049,-0.049,15.5495,0.00047999999999999996,-0.00047999999999999996
3455,2,1,1151.51,57.13,-52.06,16.7286,0.0459,-0.0459,14.178,0.071,-0.071,16.414,0.0006190000000000001,-0.0006190000000000001
3456,1,1,1023.06,30.36,-28.68,15.284,0.149,-0.149,13.493,0.035,-0.035,15.0857,0.000376,-0.000376
3457,1,1,842.947,21.529,-20.501,15.262,0.275,-0.275,12.922,0.03,-0.03,15.1132,0.000342,-0.000342
3458,1,1,1416.44,55.635,-55.635,15.308,0.126,-0.126,13.624,0.043,-0.043,15.2389,0.000362,-0.000362
3459,1,1,1277.33,49.55,-46.03,15.888,0.126,-0.126,13.785,0.042,-0.042,15.5462,0.000496,-0.000496
3460,1,1,1995.57,107.0,-96.84,15.716,0.217,-0.217,13.799,0.05,-0.05,15.432,0.000407,-0.000407
3461,1,1,2089.7,175.59,-150.75,15.867,0.16,-0.16,13.672,0.039,-0.039,15.4739,0.00047400000000000003,-0.00047400000000000003
3462,1,1,922.562,20.605,-19.739,13.008,0.103,-0.103,11.535,0.02,-0.02,12.8649,0.00031800000000000003,-0.00031800000000000003
3463,1,1,1491.76,60.51,-56.05,15.202,0.206,-0.206,13.569,0.038,-0.038,15.1916,0.000393,-0.000393
3464,1,1,774.1519999999998,13.379,-12.941,15.056,0.252,-0.252,13.140999999999998,0.033,-0.033,14.9683,0.00040300000000000004,-0.00040300000000000004
3465,1,1,992.071,29.1865,-29.1865,15.437,0.103,-0.103,13.492,0.041,-0.041,15.3098,0.000413,-0.000413
3466,1,1,1156.83,48.89,-45.14,15.599,0.183,-0.183,13.62,0.036000000000000004,-0.036000000000000004,15.2533,0.000579,-0.000579
3467,1,1,1228.83,45.68,-42.57,15.454,0.046,-0.046,13.557,0.05,-0.05,15.2487,0.000433,-0.000433
3468,1,1,276.881,3.858,-3.755,16.331,1.133,-1.133,12.536,0.024,-0.024,15.8521,0.00072,-0.00072
3469,1,1,886.6669999999998,19.634,-19.634,15.274,0.08,-0.08,13.307,0.038,-0.038,15.1663,0.000554,-0.000554
3470,1,1,591.776,7.0520000000000005,-6.892,15.022,0.195,-0.195,13.004,0.023,-0.023,14.9969,0.000331,-0.000331
3471,1,1,1394.22,58.435,-58.435,15.61,0.28600000000000003,-0.28600000000000003,13.871,0.052000000000000005,-0.052000000000000005,15.5076,0.00041600000000000003,-0.00041600000000000003
3472,1,1,664.8430000000002,11.739,-11.739,15.261,0.126,-0.126,13.145,0.034,-0.034,15.1971,0.0005099999999999999,-0.0005099999999999999
3473,1,1,1448.34,43.61,-43.61,15.071,0.08,-0.08,13.378,0.044,-0.044,15.0109,0.000321,-0.000321
3474,1,1,624.575,11.327,-10.937,15.635,0.206,-0.206,13.061,0.026,-0.026,15.3293,0.00041600000000000003,-0.00041600000000000003
3475,1,2,872.493,32.541,-32.541,16.160999999999998,0.172,-0.172,13.841,0.052000000000000005,-0.052000000000000005,15.8543,0.0005650000000000001,-0.0005650000000000001
3476,1,2,872.493,32.541,-32.541,16.160999999999998,0.172,-0.172,13.841,0.052000000000000005,-0.052000000000000005,15.8543,0.0005650000000000001,-0.0005650000000000001
3477,1,1,1089.87,32.81,-30.98,15.171,0.103,-0.103,13.3,0.035,-0.035,15.0191,0.000333,-0.000333
3478,1,1,2083.37,98.44,-90.11,15.43,0.058,-0.058,13.825,0.044,-0.044,15.2407,0.00040199999999999996,-0.00040199999999999996
3479,1,1,1327.44,48.96,-45.66,15.204,0.13699999999999998,-0.13699999999999998,13.592,0.046,-0.046,15.0333,0.00042199999999999996,-0.00042199999999999996
3480,1,2,635.009,8.895000999999997,-8.657,15.314,0.275,-0.275,13.135,0.029,-0.029,15.1555,0.000364,-0.000364
3481,1,2,635.009,8.895000999999997,-8.657,15.314,0.275,-0.275,13.135,0.029,-0.029,15.1555,0.000364,-0.000364
3482,1,1,2805.48,310.635,-310.635,15.755999999999998,0.218,-0.218,13.996,0.06,-0.06,15.6239,0.000533,-0.000533
3483,1,1,1302.33,48.46,-45.16,15.399,0.092,-0.092,13.604,0.033,-0.033,15.2456,0.000496,-0.000496
3484,1,1,2497.51,269.1,-222.42,16.128,0.103,-0.103,14.126,0.065,-0.065,15.9037,0.000641,-0.000641
3485,1,1,1065.37,37.63,-35.18,15.462,0.069,-0.069,13.243,0.029,-0.029,15.1635,0.000362,-0.000362
3486,1,1,926.598,35.076,-32.65,15.963,0.103,-0.103,13.627,0.048,-0.048,15.6428,0.000466,-0.000466
3487,1,2,1239.5,47.37,-44.07,15.489,0.16,-0.16,13.841,0.044,-0.044,15.3733,0.000544,-0.000544
3488,1,2,1239.5,47.37,-44.07,15.489,0.16,-0.16,13.841,0.044,-0.044,15.3733,0.000544,-0.000544
3489,1,1,1071.8,20.172,-20.172,15.452,0.058,-0.058,13.499,0.046,-0.046,15.201,0.000496,-0.000496
3490,1,1,853.1189999999998,20.172,-20.172,15.284,0.103,-0.103,13.367,0.036000000000000004,-0.036000000000000004,15.1206,0.000376,-0.000376
3491,1,1,758.4689999999998,13.877,-13.396,15.145,0.08,-0.08,13.222,0.038,-0.038,14.9929,0.000722,-0.000722
3492,1,1,762.081,14.252,-13.748,15.362,0.092,-0.092,13.329,0.043,-0.043,15.035,0.000346,-0.000346
3493,1,1,831.842,20.073,-20.073,15.453,0.069,-0.069,13.432,0.038,-0.038,15.352,0.000479,-0.000479
3494,1,1,1765.23,92.88,-84.2,15.585,0.115,-0.115,13.937,0.049,-0.049,15.5249,0.00047599999999999997,-0.00047599999999999997
3495,1,1,1921.15,108.94,-98.07,15.567,0.16,-0.16,14.086,0.06,-0.06,15.5472,0.00046100000000000004,-0.00046100000000000004
3496,1,2,1935.04,122.21,-108.79,15.782,0.069,-0.069,14.102,0.049,-0.049,15.6113,0.000523,-0.000523
3497,1,2,1935.04,122.21,-108.79,15.782,0.069,-0.069,14.102,0.049,-0.049,15.6113,0.000523,-0.000523
3498,1,1,1257.16,50.52,-46.82,15.386,0.172,-0.172,13.775,0.049,-0.049,15.2848,0.0006799999999999999,-0.0006799999999999999
3499,1,2,174.826,0.8590000000000001,-0.85,16.53,0.2,-0.2,11.720999999999998,0.018000000000000002,-0.018000000000000002,15.0519,0.000542,-0.000542
3500,1,2,174.826,0.8590000000000001,-0.85,16.53,0.2,-0.2,11.720999999999998,0.018000000000000002,-0.018000000000000002,15.0519,0.000542,-0.000542
3501,1,1,916.706,21.4755,-21.4755,15.561,0.126,-0.126,13.648,0.044,-0.044,15.3954,0.00032900000000000003,-0.00032900000000000003
3502,1,1,1157.21,26.01,-24.92,14.469,0.149,-0.149,12.668,0.025,-0.025,14.4119,0.000291,-0.000291
3503,1,1,695.059,14.459,-13.892,15.492,0.16,-0.16,13.453,0.041,-0.041,15.3849,0.000381,-0.000381
3504,1,1,1005.43,33.9,-31.786,15.809,0.115,-0.115,13.82,0.051,-0.051,15.7425,0.00048300000000000003,-0.00048300000000000003
3505,1,1,205.118,1.1585,-1.1585,15.970999999999998,0.332,-0.332,12.097,0.023,-0.023,15.1457,0.00041900000000000016,-0.00041900000000000016
3506,1,1,1113.65,37.505,-37.505,15.793,0.24,-0.24,13.818,0.041,-0.041,15.5908,0.000433,-0.000433
3507,1,1,1370.65,51.11,-47.63,15.711,0.183,-0.183,13.847,0.046,-0.046,15.4527,0.000386,-0.000386
3508,1,1,1177.55,28.485,-28.485,14.487,0.092,-0.092,12.958,0.033,-0.033,14.3652,0.000262,-0.000262
3509,1,1,1442.02,66.935,-66.935,16.022000000000002,0.183,-0.183,14.177,0.064,-0.064,15.9235,0.000566,-0.000566
3510,1,1,1661.87,77.76,-71.24,15.186,0.08,-0.08,13.693,0.043,-0.043,15.0455,0.000356,-0.000356
3511,1,1,489.253,6.325,-6.167999999999998,15.357,0.103,-0.103,12.817,0.032,-0.032,15.1722,0.000459,-0.000459
3512,2,1,278.987,2.087,-2.056,12.66,0.046,-0.046,10.777,0.012,-0.012,12.5411,0.00021,-0.00021
3513,1,1,449.964,4.768,-4.768,13.718,0.069,-0.069,11.931,0.018000000000000002,-0.018000000000000002,13.5843,0.00018700000000000002,-0.00018700000000000002
3514,1,1,1780.38,77.445,-77.445,15.427,0.08,-0.08,13.621,0.048,-0.048,15.1634,0.000401,-0.000401
3515,1,1,450.0,50.636,-34.816,13.785,0.103,-0.103,11.815,0.02,-0.02,13.6111,0.001307,-0.001307
3516,1,1,3347.16,430.74,-346.35,15.595,0.15,-0.15,13.63,0.047,-0.047,15.7244,0.001093,-0.001093
3517,1,1,1705.99,78.585,-78.585,15.37,0.195,-0.195,13.603,0.047,-0.047,15.2186,0.0004440000000000001,-0.0004440000000000001
3518,1,1,721.0269999999998,23.3115,-23.3115,16.153,0.217,-0.217,13.515,0.03,-0.03,15.7728,0.000618,-0.000618
3519,1,1,835.3560000000001,18.761,-17.968,15.414,0.046,-0.046,13.118,0.029,-0.029,15.1789,0.000726,-0.000726
3520,1,2,1296.02,33.645,-33.645,14.634,0.092,-0.092,13.103,0.034,-0.034,14.467,0.000273,-0.000273
3521,1,2,1296.02,33.645,-33.645,14.634,0.092,-0.092,13.103,0.034,-0.034,14.467,0.000273,-0.000273
3522,1,1,760.43,13.98,-13.493,15.211,0.114,-0.114,13.124,0.029,-0.029,14.98,0.00037200000000000004,-0.00037200000000000004
3523,1,1,1232.29,49.91,-46.24,15.864,0.172,-0.172,13.939,0.059,-0.059,15.7185,0.00043799999999999997,-0.00043799999999999997
3524,1,1,274.767,1.753,-1.731,14.890999999999998,0.114,-0.114,11.875,0.022,-0.022,14.4746,0.00045999999999999996,-0.00045999999999999996
3525,1,1,1770.27,84.735,-84.735,15.352,0.206,-0.206,13.515999999999998,0.041,-0.041,15.1258,0.000408,-0.000408
3526,2,2,399.034,2.6725,-2.6725,14.277,0.149,-0.149,11.879,0.028,-0.028,14.0242,0.000213,-0.000213
3527,2,2,399.034,2.6725,-2.6725,14.277,0.149,-0.149,11.879,0.028,-0.028,14.0242,0.000213,-0.000213
3528,1,1,852.0,65.643,-74.993,15.986,0.013,-0.013,13.535,0.04,-0.04,15.3912,0.000637,-0.000637
3529,1,1,1068.68,36.7,-34.39,15.066,0.16,-0.16,13.043,0.035,-0.035,14.7637,0.000346,-0.000346
3530,1,4,1502.32,44.98,-42.48,14.379,0.149,-0.149,13.11,0.035,-0.035,14.3267,0.00025499999999999996,-0.00025499999999999996
3531,1,4,1502.32,44.98,-42.48,14.379,0.149,-0.149,13.11,0.035,-0.035,14.3267,0.00025499999999999996,-0.00025499999999999996
3532,1,4,1502.32,44.98,-42.48,14.379,0.149,-0.149,13.11,0.035,-0.035,14.3267,0.00025499999999999996,-0.00025499999999999996
3533,1,4,1502.32,44.98,-42.48,14.379,0.149,-0.149,13.11,0.035,-0.035,14.3267,0.00025499999999999996,-0.00025499999999999996
3534,1,1,1073.48,10.435,-10.182,14.579,0.126,-0.126,12.967,0.028,-0.028,14.7869,0.001129,-0.001129
3535,1,1,822.96,10.435,-10.182,13.474,0.114,-0.114,12.092,0.021,-0.021,13.2755,0.00021400000000000002,-0.00021400000000000002
3536,1,2,792.336,16.454,-15.81,15.181,0.16,-0.16,13.239,0.03,-0.03,15.0731,0.000344,-0.000344
3537,1,2,792.336,16.454,-15.81,15.181,0.16,-0.16,13.239,0.03,-0.03,15.0731,0.000344,-0.000344
3538,1,1,830.707,12.6345,-12.6345,14.993,0.08,-0.08,13.202,0.035,-0.035,14.7087,0.000278,-0.000278
3539,1,1,1898.26,118.01,-105.22,15.574000000000002,0.115,-0.115,13.969,0.046,-0.046,15.4266,0.0006389999999999999,-0.0006389999999999999
3540,1,1,962.459,30.184,-28.432,15.965,0.298,-0.298,13.752,0.059,-0.059,15.6824,0.00046100000000000004,-0.00046100000000000004
3541,1,1,1047.84,27.81,-26.44,15.555,0.149,-0.149,13.622,0.039,-0.039,15.3002,0.000392,-0.000392
3542,1,1,1076.28,18.01,-17.44,14.709,0.069,-0.069,13.175,0.039,-0.039,14.5996,0.000252,-0.000252
3543,1,1,2297.62,268.86,-218.85,15.825,0.15,-0.15,13.994000000000002,0.055,-0.055,15.648,0.000661,-0.000661
3544,1,1,2251.03,158.51,-139.3,15.678,0.458,-0.458,13.812,0.055,-0.055,15.4176,0.000437,-0.000437
3545,1,1,784.56,19.731,-18.802,15.969,0.115,-0.115,13.514,0.043,-0.043,15.7232,0.00053,-0.00053
