,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim
55,3.8728,0.0004,-0.0004,0.0,0.0428,0.0,2.85,9.08,-6.73,0.0,0.254,0.81,-0.6,0.0,8.5,0.0,0.027000000000000003,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
56,125.94,0.44,-0.44,0.0,0.435,0.0,8.38,9.08,-6.73,0.0,0.747,0.81,-0.6,0.0,53.0,0.0,0.17,0.0,0.31,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
57,5.6,0.02,-0.02,0.0,0.06,0.0,3.61,9.08,-6.73,0.0,0.322,0.81,-0.6,0.0,12.7132,0.0,0.04,0.0,0.15,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
58,237.6,1.5,-1.5,0.0,0.68,0.0,12.5,9.08,-6.73,0.0,1.11,0.81,-0.6,0.0,104.0,0.0,0.33,0.0,0.19,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
59,3.48777,0.00011,-0.00011,0.0,0.04,0.0,14.1,9.08,-6.73,0.0,1.26,0.81,-0.6,0.0,187.5197,0.0,0.59,0.0,0.02,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
60,1634.0,13.0,-14.0,0.0,2.36,0.0,14.1,9.08,-6.73,0.0,1.25,0.81,-0.6,0.0,206.5895,0.0,0.65,0.0,0.05,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
61,74.2,0.06,-0.08,0.0,0.3,0.0,4.04,9.08,-6.73,0.0,0.36,0.81,-0.6,0.0,15.37,0.0,0.04836,0.0,0.4,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
62,714.2999900000002,5.3,-5.3,0.0,1.66,0.0,12.5,9.08,-6.73,0.0,1.11,0.81,-0.6,0.0,3108.3774,0.0,9.78,0.0,0.21,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
63,655.6,0.6,-0.6,0.0,1.34,0.0,12.8,9.08,-6.73,0.0,1.15,0.81,-0.6,0.0,1620.9,0.0,5.1,0.0,0.54,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
64,10037.5,2737.5,-2737.5,0.0,2.6,0.0,12.4,9.08,-6.73,0.0,1.11,0.81,-0.6,0.0,3337.1,0.0,10.5,0.0,0.25,0.0,99.27,6.24,-5.76,0.0,370.0,0.0
65,8.9891,0.0202,-0.0202,0.0,210.0,0.0,12.3,9.08,-6.73,0.0,1.1,0.81,-0.6,0.0,3994.486,0.0,12.569,0.0,0.25,0.0,99.27,6.24,-5.76,0.0,2600.0,0.0
66,8.9891,0.0202,-0.0202,0.0,440.0,0.0,12.4,9.08,-6.73,0.0,1.11,0.81,-0.6,0.0,3686.828,0.0,11.6,0.0,0.25,0.0,99.27,6.24,-5.76,0.0,2600.0,0.0
67,1.5089556999999998,6.4e-06,-6.4e-06,0.0,440.0,0.0,24.66,9.08,-6.73,0.0,2.2,0.81,-0.6,0.0,5403.0,0.0,17.0,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,2600.0,0.0
68,1.5089556999999998,6.4e-06,-6.4e-06,0.0,0.02752,0.0,16.7,0.9,-0.9,0.0,1.49,0.08,-0.08,0.0,327.35,0.0,1.03,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,1898.0,0.0
69,13.2406,0.0002,-0.0002,0.0,0.1055,0.0,10.87,0.78,-0.78,0.0,0.97,0.07,-0.07,0.0,874.0,0.0,2.75,0.0,0.53,0.0,99.27,6.24,-5.76,0.0,600.0,0.0
70,2.99433,1.1e-05,-1.1e-05,0.0,0.0436,0.0,16.03,0.34,-0.34,0.0,1.43,0.03,-0.03,0.0,740.51,0.0,2.33,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,1657.0,0.0
71,2.828042,1.3e-05,-1.3e-05,0.0,0.04016,0.0,16.14,1.46,-1.46,0.0,1.44,0.13,-0.13,0.0,291.438,0.0,0.917,0.0,0.07,0.0,99.27,6.24,-5.76,0.0,1442.0,0.0
72,4.03519,3e-05,-3e-05,0.0,0.051,0.0,9.92,0.157,-0.157,0.0,0.885,0.013999999999999999,-0.013999999999999999,0.0,415.704,0.0,1.308,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,1700.0,0.0
73,1.51214,0.00013000000000000002,-0.00013000000000000002,0.0,0.027000000000000003,0.0,12.22,0.78,-0.78,0.0,1.09,0.07,-0.07,0.0,2415.4,0.0,7.6,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,1952.0,0.0
74,5.35227,0.0002,-0.0002,0.0,0.0618,0.0,13.11,1.79,-1.57,0.0,1.17,0.16,-0.14,0.0,170.032,0.0,0.535,0.0,0.33,0.0,99.27,6.24,-5.76,0.0,1626.0,0.0
75,3.7681,0.0003,-0.0003,0.0,0.0461,0.0,11.43,0.78,-0.78,0.0,1.02,0.07,-0.07,0.0,772.29,0.0,2.43,0.0,0.0,0.0,99.27,6.24,-5.76,0.0,1626.0,0.0
76,1.9000693,2.8e-06,-2.8e-06,0.0,0.0295,0.0,14.68,2.02,-2.02,0.0,1.31,0.18,-0.18,0.0,1102.82,0.0,3.47,0.0,0.08,1.0,132.26,36.74,-29.39,0.0,1550.0,0.0
77,3.89713,2e-05,-2e-05,0.0,0.0518,0.0,14.46,0.34,-0.34,0.0,1.29,0.03,-0.03,0.0,352.78,0.0,1.11,0.0,0.047,0.0,132.26,36.74,-29.39,0.0,2000.0,0.0
78,1.7429935,1e-06,-1e-06,0.0,0.02798,0.0,16.432000000000002,0.47100000000000003,-0.493,0.0,1.466,0.042,-0.044000000000000004,0.0,1102.82,0.0,3.47,0.0,0.0143,0.0,132.26,36.74,-29.39,0.0,1521.0,0.0
79,9.24285,0.0003,-0.0003,0.0,0.09,0.0,9.416,0.44799999999999995,-0.44799999999999995,0.0,0.84,0.04,-0.04,0.0,1366.669,0.0,4.3,0.0,0.59,0.0,132.26,36.74,-29.39,0.0,1024.0,0.0
80,1675.0,19.0,-17.0,0.0,2.9,0.0,12.2,1.569,-1.569,0.0,1.09,0.14,-0.14,0.0,5403.11,0.0,17.0,0.0,0.6,0.0,132.26,36.74,-29.39,0.0,885.0,0.0
81,2.72474,0.00014,-0.00014,0.0,0.0417,0.0,14.572000000000001,1.569,-1.569,0.0,1.3,0.14,-0.14,0.0,718.2958,0.0,2.26,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,885.0,0.0
82,9.75598,0.00011,-0.00011,0.0,0.092,0.0,4.88,0.17,-0.39,0.0,0.435,0.015,-0.035,0.0,12.2,0.0,0.038,0.0,0.077,0.0,132.26,36.74,-29.39,0.0,885.0,0.0
83,3.6313,0.0001,-0.0001,0.0,0.048,0.0,11.77,1.46,-1.46,0.0,1.05,0.13,-0.13,0.0,889.9,0.0,2.8,0.0,0.16,0.0,132.26,36.74,-29.39,0.0,1660.0,0.0
84,5.1134,0.0006,-0.0006,0.0,0.056,0.0,3.7,0.4,-0.4,0.0,0.33,0.04,-0.04,0.0,5.7,1.0,0.018000000000000002,1.0,0.0,0.0,132.26,36.74,-29.39,0.0,1070.0,0.0
85,11.759,0.0063,-0.0063,0.0,0.098,0.0,5.0,0.5,-0.5,0.0,0.44,0.04,-0.04,0.0,28.0,0.0,0.08800000000000001,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,850.0,0.0
86,4.86069,6e-05,-6e-05,0.0,0.0578,0.0,12.11,3.4,-1.12,0.0,1.08,0.3,-0.1,0.0,85.81,0.0,0.27,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,1330.0,0.0
87,4.20474,5e-05,-5e-05,0.0,0.0526,0.0,14.12,1.46,-0.78,0.0,1.26,0.13,-0.07,0.0,165.26,0.0,0.52,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,1600.0,0.0
88,3.57532,6e-05,-6e-05,0.0,0.0476,0.0,11.287,0.493,-0.493,0.0,1.0070000000000001,0.044000000000000004,-0.044000000000000004,0.0,3302.11,0.0,10.39,0.0,0.065,1.0,132.26,36.74,-29.39,0.0,1500.0,0.0
89,5.20851,0.00038,-0.00038,0.0,0.0603,0.0,10.705,0.74,-0.74,0.0,0.955,0.066,-0.066,0.0,153.82972,0.0,0.484,0.0,0.047,0.0,132.26,36.74,-29.39,0.0,1695.0,0.0
90,2.8505700000000003,6e-06,-6e-06,0.0,0.0386,0.0,10.088,1.7930000000000001,-1.7930000000000001,0.0,0.9,0.16,-0.16,0.0,270.1555,0.0,0.85,0.0,0.08199999999999999,0.0,132.26,36.74,-29.39,0.0,1695.0,0.0
91,4.2568,5e-06,-5e-06,0.0,0.057829999999999986,0.0,11.32,0.78,-0.78,0.0,1.01,0.07,-0.07,0.0,6883.91,0.0,21.66,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,1695.0,0.0
92,9.06005,0.00024,-0.00024,0.0,0.0844,0.0,11.31,0.852,-0.852,0.0,1.0090000000000001,0.076,-0.076,0.0,921.707,0.0,2.9,0.0,0.006999999999999999,0.0,132.26,36.74,-29.39,0.0,1074.0,0.0
93,4.62941,0.00075,-0.00075,0.0,0.0586,0.0,16.365,3.363,-3.363,0.0,1.46,0.3,-0.3,0.0,266.9772,0.0,0.84,0.0,0.02,0.0,132.26,36.74,-29.39,0.0,1074.0,0.0
94,9.20205,0.00037,-0.00037,0.0,0.09,0.0,13.34,0.67,-0.56,0.0,1.19,0.06,-0.05,0.0,228.83,0.0,0.72,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,1074.0,0.0
95,4.0378962,1.9e-06,-1.9e-06,0.0,0.04947,0.0,15.558,0.516,-0.527,0.0,1.3880000000000001,0.046,-0.047,0.0,148.42,0.0,0.467,0.0,0.09,0.0,132.26,36.74,-29.39,0.0,1438.0,0.0
96,8.886593,4e-06,-4e-06,0.0,0.0855,0.0,13.068,0.392,-0.392,0.0,1.166,0.035,-0.035,0.0,940.74,0.0,2.96,0.0,0.1,1.0,132.26,36.74,-29.39,0.0,1017.0,0.0
97,0.85359163,1e-08,-1e-08,0.0,0.017016,0.0,1.681,0.11199999999999999,-0.11199999999999999,0.0,0.15,0.01,-0.01,0.0,4.07661,0.0,0.012830000000000001,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,1756.0,0.0
98,3.698,0.003,-0.003,0.0,0.046,0.0,2.83,0.22,-0.22,0.0,0.253,0.02,-0.02,0.0,8.4,0.0,0.026430000000000002,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,870.0,0.0
99,6.21229,3e-05,-3e-05,0.0,0.063,0.0,6.39,0.22,-0.22,0.0,0.57,0.02,-0.02,0.0,69.92,0.0,0.22,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,870.0,0.0
100,95.272656,6.8e-05,-6.8e-05,0.0,0.4021,0.0,11.949000000000002,0.841,-0.706,0.0,1.0659999999999998,0.075,-0.063,0.0,266.9772,0.0,0.84,0.0,0.133,0.0,132.26,36.74,-29.39,0.0,420.0,0.0
101,6.718369999999998,1e-05,-1e-05,0.0,0.071,0.0,6.388999999999999,0.6729999999999999,-0.56,0.0,0.57,0.06,-0.05,0.0,47.6745,0.0,0.15,0.0,0.0,0.0,132.26,36.74,-29.39,0.0,938.0,0.0
102,4098.1,131.5,-131.5,0.0,5.75,0.0,12.4,8.967,-8.967,0.0,1.1,0.8,-0.8,0.0,3823.2733,0.0,12.0293,0.0,0.0,0.0,145.1,0.5,-0.5,0.0,2200.0,0.0
103,246.36,1.38,-1.35,0.0,0.36,0.0,11.9,8.967,-8.967,0.0,1.06,0.8,-0.8,0.0,9057.77,0.0,28.5,0.0,0.345,0.0,145.1,0.5,-0.5,0.0,2200.0,0.0
104,18.57,0.01,-0.01,0.0,330.0,0.0,30.264,8.967,-8.967,0.0,2.7,0.8,-0.8,0.0,3496.0,0.0,11.0,0.0,0.083,1.0,145.1,0.5,-0.5,0.0,2200.0,0.0
105,18.57,0.01,-0.01,0.0,0.1462,0.0,5.29,0.17,-0.17,0.0,0.47200000000000003,0.015,-0.015,0.0,24.27,0.0,0.07636,0.0,0.083,1.0,145.1,0.5,-0.5,0.0,877.0,0.0
106,6.584,0.003,-0.002,0.0,0.0733,0.0,3.06,0.17,-0.17,0.0,0.273,0.015,-0.015,0.0,9.6,0.0,0.0302,0.0,0.057,1.0,145.1,0.5,-0.5,0.0,1239.0,0.0
107,2.882,0.001,-0.001,0.0,0.0422,0.0,1.65,0.17,-0.17,0.0,0.147,0.015,-0.015,0.0,3.35,0.0,0.01054,0.0,0.07,1.0,145.1,0.5,-0.5,0.0,1632.0,0.0
108,5.516,0.002,-0.004,0.0,0.0651,0.0,1.86,0.17,-0.17,0.0,0.166,0.015,-0.015,0.0,4.13,0.0,0.01299,0.0,0.07,1.0,145.1,0.5,-0.5,0.0,1314.0,0.0
109,5.2072,0.0002,-0.0055,0.0,0.0664,0.0,14.3,0.17,-0.17,0.0,1.28,0.015,-0.015,0.0,138.89171000000002,0.0,0.4370000000000001,0.0,0.078,0.0,145.1,0.5,-0.5,0.0,1000.0,0.0
110,6.6732,0.0011,-0.0003,0.0,0.0662,0.0,1.41,0.17,-0.17,0.0,0.126,0.015,-0.015,0.0,2.58,0.0,0.00812,0.0,0.14,0.0,145.1,0.5,-0.5,0.0,854.0,0.0
111,10220.0,730.0,-730.0,0.0,8.19,0.0,12.7,0.17,-0.17,0.0,1.14,0.015,-0.015,0.0,1995.88832,0.0,6.28,0.0,0.39,0.0,145.1,0.5,-0.5,0.0,850.0,0.0
112,8.138268,1.1e-05,-1.1e-05,0.0,0.0349,0.0,5.7,0.17,-0.17,0.0,0.509,0.015,-0.015,0.0,413.179,1.0,1.3,1.0,0.0,0.0,145.1,0.5,-0.5,0.0,850.0,0.0
113,6.7987,0.0001,-0.0001,0.0,0.0349,0.0,1.047,0.276,-0.257,0.0,0.09300000000000001,0.025,-0.023,0.0,1.15,0.0,0.0036,0.0,0.0,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
114,28.1656,0.0027,-0.0028,0.0,0.0296,0.0,1.87,0.2,-0.45,0.0,0.16699999999999998,0.018000000000000002,-0.04,0.0,4.16,0.0,0.0131,0.0,0.0,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
115,2.13174,0.00022,-0.00022,0.0,0.0296,0.0,0.6920000000000001,0.059000000000000004,-0.048,0.0,0.062,0.005,-0.004,0.0,0.26,0.0,0.00082,0.0,0.0,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
116,3.80464,0.00091,-0.00105,0.0,0.0296,0.0,1.22,0.21,-0.17,0.0,0.109,0.019,-0.015,0.0,1.98,0.0,0.00624,0.0,0.0,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
117,2.71578,0.00031,-0.00031,0.0,0.0296,0.0,1.03,0.085,-0.086,0.0,0.092,0.008,-0.008,0.0,1.08,0.0,0.0034,0.0,0.0,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
118,2.0478,0.0001,-0.0001,0.0,0.0296,0.0,0.9079999999999999,0.059000000000000004,-0.064,0.0,0.081,0.005,-0.006,0.0,0.688,0.0,0.00217,0.0,0.0,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
119,3.96151,0.00046,-0.0005099999999999999,0.0,0.035,0.0,1.0,0.12,-0.11,0.0,0.08900000000000001,0.011000000000000001,-0.01,0.0,0.972,0.0,0.0030600000000000002,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
120,4.1698,0.0001,-0.0001,0.0,0.035,0.0,1.04,0.037000000000000005,-0.032,0.0,0.09300000000000001,0.003,-0.003,0.0,1.12,0.0,0.00352,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
121,8.050722,7.5e-05,-3.8e-05,0.0,0.131,0.0,1.31,0.14400000000000002,-0.063,0.0,0.11699999999999999,0.013000000000000001,-0.006,0.0,2.27,0.0,0.007140000000000001,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,961.0,0.0
122,4.50756,0.00062,-0.0006,0.0,0.131,0.0,1.7,0.59,-0.31,0.0,0.152,0.053,-0.027999999999999997,0.0,3.53,0.0,0.0111,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,817.0,0.0
123,2.87814,0.00023,-0.00026000000000000003,0.0,0.131,0.0,1.01,0.24,-0.13,0.0,0.09,0.021,-0.012,0.0,1.01,0.0,0.00317,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,817.0,0.0
124,5.29711,0.00074,-0.0007,0.0,0.131,0.0,1.62,0.17,-0.19,0.0,0.145,0.015,-0.017,0.0,3.26,0.0,0.0102,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,817.0,0.0
125,2.25372,0.00047,-0.00047,0.0,0.131,0.0,0.9,0.19,-0.2,0.0,0.08,0.017,-0.018000000000000002,0.0,0.6659999999999999,0.0,0.0021,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,817.0,0.0
126,1.58252,0.00017,-0.00018,0.0,0.131,0.0,0.96,0.11,-0.15,0.0,0.086,0.01,-0.013000000000000001,0.0,0.84,0.0,0.00264,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,817.0,0.0
127,21.169861,0.001725,-0.001695,0.0,0.131,0.0,1.98,0.11,-0.11,0.0,0.177,0.01,-0.01,0.0,4.58,0.0,0.0144,0.0,0.06,0.0,3.5,0.5,-0.5,0.0,817.0,0.0
128,19.49221,0.000666,-0.000653,0.0,0.1493,0.0,5.76,0.3,-0.3,0.0,0.514,0.027000000000000003,-0.027000000000000003,0.0,27.0,0.0,0.08495,0.0,0.0,0.0,4293.0,483.0,-483.0,0.0,817.0,0.0
129,2.28943,0.00019,-0.00019,0.0,0.098,0.0,1.3230000000000002,0.081,-0.095,0.0,0.11800000000000001,0.006999999999999999,-0.008,0.0,2.31,0.0,0.00727,0.0,0.2,0.0,4293.0,483.0,-483.0,0.0,536.0,0.0
130,18.0983,0.006,-0.0058,0.0,0.098,0.0,2.17,0.67,-0.42,0.0,0.19399999999999998,0.06,-0.037000000000000005,0.0,5.35,0.0,0.0168,0.0,0.2,0.0,4293.0,483.0,-483.0,0.0,536.0,0.0
131,34.885,0.011,-0.01,0.0,0.098,0.0,1.6,0.13,-0.16,0.0,0.14300000000000002,0.012,-0.013999999999999999,0.0,3.19,0.0,0.01,0.0,0.2,0.0,4293.0,483.0,-483.0,0.0,536.0,0.0
132,15.2841,0.0037,-0.0029,0.0,0.098,0.0,1.12,0.12,-0.09,0.0,0.1,0.011000000000000001,-0.008,0.0,1.46,0.0,0.0045899999999999995,0.0,0.2,0.0,4293.0,483.0,-483.0,0.0,536.0,0.0
133,13.603,0.0013,-0.0013,0.0,0.098,0.0,2.5860000000000003,0.126,-0.126,0.0,0.231,0.011000000000000001,-0.011000000000000001,0.0,7.2,0.0,0.0227,0.0,0.2,0.0,4293.0,483.0,-483.0,0.0,536.0,0.0
134,65.55,0.0089,-0.0089,0.0,0.28,0.0,2.69,0.146,-0.146,0.0,0.24,0.013000000000000001,-0.013000000000000001,0.0,7.7,0.0,0.0242,0.0,0.2,0.0,4293.0,483.0,-483.0,0.0,316.0,0.0
135,0.70531,5e-05,-5e-05,0.0,0.0134,0.0,1.48,0.13,-0.1,0.0,0.132,0.012,-0.009000000000000001,0.0,2.79,0.0,0.008790000000000001,0.0,0.0,0.0,4293.0,483.0,-483.0,0.0,2119.0,0.0
136,0.571331,2e-05,-2.1e-05,0.0,0.0134,0.0,1.82,0.1,-0.1,0.0,0.162,0.009000000000000001,-0.009000000000000001,0.0,7.72,0.0,0.02429,0.0,0.0,0.0,4293.0,483.0,-483.0,0.0,2119.0,0.0
137,13.339079000000002,0.00194,-0.001859,0.0,0.1091,0.0,2.73,0.18,-0.18,0.0,0.244,0.016,-0.016,0.0,5.8,0.0,0.01825,0.0,0.18,0.0,64.0,7.0,-7.0,0.0,741.0,0.0
138,6.180235,1.4e-05,-1.4e-05,0.0,0.07229,0.0,11.780999999999999,0.493,-0.493,0.0,1.051,0.044000000000000004,-0.044000000000000004,0.0,953.49,0.0,3.0,0.0,0.0,0.0,642.0,30.0,-29.0,0.0,1401.0,0.0
139,3650.0,1280.0,-1130.0,0.0,4.5,0.0,12.442,0.785,-0.785,0.0,1.11,0.07,-0.07,0.0,4131.79,1.0,13.0,1.0,0.0,0.0,0.19,0.12,-0.07,0.0,183.0,0.0
140,3.5951,0.0003,-0.0003,0.0,0.047,0.0,1.95,0.09,-0.08,0.0,0.174,0.008,-0.006999999999999999,0.0,8.75,0.0,0.027530000000000002,0.0,0.06,0.0,1037.0,482.0,-207.0,0.0,1616.0,0.0
141,15.624,0.001,-0.001,0.0,0.13,0.0,3.67,0.17,-0.14,0.0,0.327,0.015,-0.012,0.0,14.67,0.0,0.04616,0.0,0.07,0.0,160.0,68.0,-29.0,0.0,990.0,0.0
142,35.747,0.005,-0.005,0.0,0.22,0.0,3.94,0.13,-0.12,0.0,0.35200000000000004,0.012,-0.011000000000000001,0.0,10.18,0.0,0.03203,0.0,0.15,0.0,53.0,23.0,-10.0,0.0,752.0,0.0
143,5.746007,6e-06,-6e-06,0.0,800.0,0.0,12.2,0.096,-0.09699999999999999,0.0,1.09,0.009000000000000001,-0.009000000000000001,0.0,5085.28,0.0,16.0,0.0,0.0,0.0,7.2,2.5,-2.2,0.0,2375.0,0.0
144,5.746007,6e-06,-6e-06,0.0,0.0385,0.0,2.025,0.096,-0.09699999999999999,0.0,0.18100000000000002,0.009000000000000001,-0.009000000000000001,0.0,4.76,0.0,0.015,0.0,0.0,0.0,7.2,2.5,-2.2,0.0,456.0,0.0
145,3.204,0.001,-0.001,0.0,0.021,0.0,1.1,0.055999999999999994,-0.055999999999999994,0.0,0.098,0.005,-0.005,0.0,1.37,0.0,0.0043100000000000005,0.0,0.31,1.0,3.8,0.7,-0.7,0.0,529.0,0.0
146,6.689,0.005,-0.005,0.0,0.035,0.0,1.18,0.055999999999999994,-0.055999999999999994,0.0,0.105,0.005,-0.005,0.0,1.74,0.0,0.00547,0.0,0.29,1.0,1.4,0.2,-0.2,0.0,529.0,0.0
147,13.031,0.025,-0.032,0.0,0.054000000000000006,0.0,1.16,0.055999999999999994,-0.055999999999999994,0.0,0.10300000000000001,0.005,-0.005,0.0,1.64,0.0,0.0051600000000000005,0.0,0.53,1.0,0.6,0.1,-0.1,0.0,529.0,0.0
148,1.628931,2.7e-05,-2.7e-05,0.0,0.0153,0.0,1.13,0.055999999999999994,-0.055999999999999994,0.0,0.10099999999999999,0.005,-0.005,0.0,1.66,0.0,0.005220000000000001,0.0,0.22,0.0,3.1,6.24,-5.76,0.0,529.0,0.0
149,8.929,0.01,-0.01,0.0,0.0476,0.0,1.43,0.20199999999999999,-0.20199999999999999,0.0,0.128,0.018000000000000002,-0.018000000000000002,0.0,2.64,0.0,0.00831,0.0,0.27,1.0,3.1,6.24,-5.76,0.0,300.0,0.0
150,41.38,0.002,-0.001,0.0,0.166,0.0,11.9,0.20199999999999999,-0.20199999999999999,0.0,1.07,0.018000000000000002,-0.018000000000000002,0.0,96.7,0.0,0.30425,0.0,0.38,0.0,3.1,6.24,-5.76,0.0,547.0,0.0
151,532.58,4.14,-2.52,0.0,0.912,0.0,9.71,0.20199999999999999,-0.20199999999999999,0.0,0.866,0.018000000000000002,-0.018000000000000002,0.0,68.06,0.0,0.21414,0.0,0.342,0.0,3.1,6.24,-5.76,0.0,547.0,0.0
152,1.58040456,1.6e-07,-1.6e-07,0.0,0.01411,0.0,2.847,0.20199999999999999,-0.20199999999999999,0.0,0.254,0.018000000000000002,-0.018000000000000002,0.0,6.26125,0.0,0.0197,0.0,0.0,0.0,3.1,6.24,-5.76,0.0,547.0,0.0
153,0.5182349,6.3e-06,-5e-06,0.0,0.00916,0.0,1.193,0.07400000000000001,-0.07400000000000001,0.0,0.106,0.006999999999999999,-0.006999999999999999,0.0,2.09,0.0,0.00658,0.0,0.0,0.0,3.1,6.24,-5.76,0.0,1089.0,0.0
154,3.6511,0.0012,-0.0012,0.0,0.026,0.0,2.63,0.17,-0.16,0.0,0.23399999999999999,0.015,-0.013999999999999999,0.0,7.4,0.0,0.023280000000000002,0.0,0.04,0.0,3.1,6.24,-5.76,0.0,422.0,0.0
155,35.61253,0.0006,-0.00062,0.0,0.1915,0.0,2.61,0.17,-0.16,0.0,0.233,0.015,-0.013999999999999999,0.0,22.7,0.0,0.07142000000000001,0.0,0.188,0.0,3.1,6.24,-5.76,0.0,422.0,0.0
156,11.4407,0.0017,-0.0016,0.0,0.07200000000000001,0.0,1.55,0.2905,-0.23,0.0,0.139,0.026000000000000002,-0.021,0.0,3.03,0.0,0.00953,0.0,0.094,0.0,1.06,6.24,-5.76,0.0,550.0,0.0
157,7600.0,2200.0,-1700.0,0.0,5.4,0.0,6.67,0.2905,-0.23,0.0,0.595,0.026000000000000002,-0.021,0.0,36.0,0.0,0.11327000000000001,0.0,0.27,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
158,5.2354,0.0027,-0.0065,0.0,0.053,0.0,3.17,0.2905,-0.23,0.0,0.28300000000000003,0.026000000000000002,-0.021,0.0,10.2,0.0,0.03209,0.0,0.06,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
159,8.63182,0.00155,-0.00155,0.0,0.0607,0.0,3.25,0.2905,-0.23,0.0,0.29,0.026000000000000002,-0.021,0.0,10.6,0.0,0.03335,0.0,0.073,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
160,25.63058,0.0255,-0.0255,0.0,0.1254,0.0,2.5,0.2905,-0.23,0.0,0.223,0.026000000000000002,-0.021,0.0,6.8,0.0,0.0214,0.0,0.099,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
161,603.95116,7.558619999999999,-7.558619999999999,0.0,1.0304,0.0,5.92,0.2905,-0.23,0.0,0.528,0.026000000000000002,-0.021,0.0,29.4,0.0,0.0925,0.0,0.373,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
162,2288.0,59.0,-59.0,0.0,2.41,0.0,13.9,0.2905,-0.23,0.0,1.24,0.026000000000000002,-0.021,0.0,260.61,0.0,0.82,0.0,0.21,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
163,17.133,0.003,-0.003,0.0,0.092,0.0,2.43,0.18,-0.18,0.0,0.217,0.016,-0.016,0.0,6.49,0.0,0.020419999999999997,0.0,0.07,0.0,1.06,6.24,-5.76,0.0,350.0,0.0
164,24.329,0.052000000000000005,-0.066,0.0,0.129,0.0,2.41,0.18,-0.18,0.0,0.215,0.016,-0.016,0.0,6.4,0.0,0.02014,0.0,0.09,0.0,1.06,5.0,-4.5,0.0,350.0,0.0
165,106.3,0.129,-0.129,0.0,0.309,0.0,2.66,0.18,-0.18,0.0,0.237,0.016,-0.016,0.0,7.56,0.0,0.023790000000000002,0.0,0.14,0.0,1.06,5.0,-4.5,0.0,350.0,0.0
166,69.971,0.061,-0.061,0.0,0.28300000000000003,0.0,4.17,0.18,-0.18,0.0,0.3720000000000001,0.016,-0.016,0.0,16.2,0.0,0.05097,0.0,0.72,0.0,1.06,5.0,-4.5,0.0,350.0,0.0
167,121.995,0.161,-0.161,0.0,0.339,0.0,2.6,0.18,-0.18,0.0,0.23199999999999998,0.016,-0.016,0.0,7.268,0.0,0.022869999999999998,0.0,0.19,0.0,1.06,5.0,-4.5,0.0,350.0,0.0
